,id_competition,date_from,date_to,name,has_results,city,street,street_no,comp_year,prime_event,continent_short,has_logo,competition_code,updated_at_ts,updated_at,timezone,id_live_theme,code_live_theme,country_short,country,id_country,is_teams,status,external_id,id_draw_type,ages,rank_name
234,1235,2015/10/10,2015/10/10,European Open Lisbon 2015,56,Lisbon,,,2015,0,EJU,0,cont_open_por2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,POR,Portugal,21,0,,cont_open_por2015,1,['sen'],European Open
235,1267,2015/10/03,2015/10/04,Senior European Cup Tampere 2015,74,Tampere,,,2015,0,EJU,0,cont_cup_sen_fin2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,FIN,Finland,33,0,,cont_cup_sen_fin2015,1,['sen'],Continental Cup
236,1233,2015/10/01,2015/10/03,Grand Prix Tashkent 2015,112,Tashkent,,,2015,1,JUA,0,gp_uzb2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,UZB,Uzbekistan,17,0,,gp_uzb2015,1,['sen'],Grand Prix
237,1266,2015/09/26,2015/09/27,Senior European Cup Belgrade 2015,106,Belgrade,,,2015,0,EJU,0,cont_cup_sen_srb2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,SRB,Serbia,275,0,,cont_cup_sen_srb2015,1,['sen'],Continental Cup
238,1304,2015/09/19,2015/09/20,World Kata Championships 2015,0,Amsterdam,,,2015,0,EJU,0,ijf_kata2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,NED,Netherlands,28,0,,ijf_kata2015,1,['sen'],Kata Tournament
239,1299,2015/09/13,2015/09/15,African Games 2015,112,Brazzaville,,,2015,0,AJU,0,aju_games_cgo2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,CGO,Congo (SUSPENDED),210,0,,aju_games_cgo2015,1,['sen'],Continental Cup
240,1265,2015/09/05,2015/09/06,Senior European Cup Bratislava 2015,0,Bratislava,,,2015,0,EJU,0,cont_cup_sen_svk2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,SVK,Slovakia,45,0,,cont_cup_sen_svk2015,1,['sen'],Continental Cup
241,1232,2015/08/24,2015/08/30,World Championships Seniors 2015,112,Astana,,,2015,1,JUA,0,wc_sen2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,KAZ,Kazakhstan,14,0,,wc_sen2015,1,['sen'],World Championships
242,1230,2015/07/25,2015/07/26,Asian Open Taipei 2015,107,Taipei City,,,2015,0,JUA,0,cont_open_tpe2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,TPE,Chinese Taipei,74,0,,cont_open_tpe2015,1,['sen'],Asian Open
243,1229,2015/07/18,2015/07/19,Grand Slam Tyumen 2015,112,Tyumen,,,2015,1,EJU,0,gs_rus2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,gs_rus2015,1,['sen'],Grand Slam
244,1278,2015/07/18,2015/07/19,Senior European Cup Sindelfingen 2015,0,Sindelfingen,,,2015,0,EJU,0,cont_cup_sen_ger2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,GER,Germany,193,0,,cont_cup_sen_ger2015,1,['sen'],Continental Cup
245,1263,2015/07/11,2015/07/12,Senior European Cup London 2015,86,London,,,2015,0,EJU,0,cont_cup_sen_gbr2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,GBR,Great Britain,26,0,,cont_cup_sen_gbr2015,1,['sen'],Continental Cup
246,1301,2015/07/11,2015/07/14,Pan American Games 2015,111,Toronto,,,2015,0,PJC,0,panam2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,CAN,Canada,51,0,,panam2015,1,['sen'],
247,1228,2015/07/03,2015/07/05,Grand Prix Ulaanbaatar 2015,112,Ulaanbaatar,,,2015,1,JUA,0,gp_mgl2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,MGL,Mongolia,61,0,,gp_mgl2015,1,['sen'],Grand Prix
248,1227,2015/06/27,2015/06/28,Pan American Open San Salvador 2015,105,San Salvador,,,2015,0,PJC,0,cont_open_esa2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESA,El Salvador,112,0,,cont_open_esa2015,1,['sen'],
249,1215,2015/06/25,2015/06/28,European Championship Seniors 2015 / European Games 2015,112,Baku,,,2015,1,EJU,0,eju_sen2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,AZE,Azerbaijan,8,0,,eju_sen2015,1,['sen'],European Championships
250,1226,2015/06/13,2015/06/14,Grand Prix Budapest 2015,112,Budapest,,,2015,1,EJU,0,gp_hun2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,HUN,Hungary,27,0,,gp_hun2015,1,['sen'],Grand Prix
251,1262,2015/06/13,2015/06/14,Senior European Cup Celje-Podcetrtek 2015,107,Celje-Podcetrtek,,,2015,0,EJU,0,cont_cup_sen_slo2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,SLO,Slovenia,1,0,,cont_cup_sen_slo2015,1,['sen'],Continental Cup
252,1224,2015/06/06,2015/06/07,European Open Minsk 2015,112,Minsk,,,2015,0,EJU,0,cont_open_blr2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,BLR,Belarus,16,0,,cont_open_blr2015,1,['sen'],European Open
253,1223,2015/06/02,2015/06/03,European Open Cluj Napoca 2015,112,Cluj Napoca,,,2015,0,EJU,0,cont_open_rou2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,ROU,Romania,266,0,,cont_open_rou2015,1,['sen'],European Open
254,1222,2015/05/23,2015/05/24,Masters Morocco 2015,112,Rabat,,,2015,1,AJU,0,masters2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,MAR,Morocco,60,0,,masters2015,1,['sen'],Masters
255,1277,2015/05/23,2015/05/24,Kata European Championships 2015,0,Herstal,,,2015,0,EJU,0,kata_cont2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,BEL,Belgium,3,0,,kata_cont2015,1,['sen'],Kata Tournament
256,1261,2015/05/16,2015/05/17,Senior European Cup Orenburg 2015,110,Orenburg,,,2015,0,EJU,0,cont_cup_sen_rus2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,cont_cup_sen_rus2015,1,['sen'],Continental Cup
257,1221,2015/05/13,2015/05/15,Asian Championships Seniors 2015,112,Kuwait City,,,2015,0,JUA,0,jua_sen2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,KUW,Kuwait,87,0,,jua_sen2015,1,['sen'],Asian Championships
258,1220,2015/05/08,2015/05/10,Grand Slam Baku 2015,112,Baku,,,2015,1,EJU,0,gs_aze2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,AZE,Azerbaijan,8,0,,gs_aze2015,1,['sen'],Grand Slam
259,1219,2015/05/01,2015/05/03,Grand Prix Zagreb 2015,112,Zagreb,,,2015,1,EJU,0,gp_cro2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,CRO,Croatia,44,0,,gp_cro2015,1,['sen'],Grand Prix
260,1217,2015/04/24,2015/04/26,Pan American Championships Seniors 2015,117,Edmonton,,,2015,0,PJC,0,pjc_sen2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,CAN,Canada,51,0,,pjc_sen2015,1,['sen'],
261,1298,2015/04/24,2015/04/26,African Kata Championships 2015,0,Libreville,,,2015,0,AJU,0,aju_kata_gab2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,GAB,Gabon,292,0,,aju_kata_gab2015,1,['sen'],Kata Tournament
262,1218,2015/04/23,2015/04/26,African Championships Seniors 2015,112,Libreville,,,2015,0,AJU,0,aju_sen2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,GAB,Gabon,292,0,,aju_sen2015,1,['sen'],African Championships
263,1276,2015/04/18,2015/04/18,Kata tournament Tours 2015,0,Tours,,,2015,0,EJU,0,kata_fra2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,FRA,France,4,0,,kata_fra2015,1,['sen'],Kata Tournament
264,1216,2015/04/10,2015/04/12,Oceania Championships Seniors 2015,48,Paita,,,2015,0,OJU,0,oju_sen2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,NCL,New Caledonia,297,0,,oju_sen2015,1,['sen'],Oceanian Championships
265,1202,2015/03/27,2015/03/29,Grand Prix Samsun 2015,112,Samsun,,,2015,1,EJU,0,gp_tur2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,TUR,Türkiye,10,0,,gp_tur2015,1,['sen'],Grand Prix
266,1200,2015/03/21,2014/03/22,Pan American Open Buenos Aires 2015,111,Buenos Aires,,,2015,0,PJC,0,cont_open_arg2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,ARG,Argentina,77,0,,cont_open_arg2015,1,['sen'],
267,1214,2015/03/21,2015/03/22,Senior European Cup Sarajevo 2015,107,Sarajevo,,,2015,0,EJU,0,cont_cup_sen_bih2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,BIH,Bosnia and Herzegovina,47,0,,cont_cup_sen_bih2015,1,['sen'],Continental Cup
268,1201,2015/03/20,2015/03/22,Grand Prix Tbilisi 2015,112,Tbilisi,,,2015,1,EJU,0,gp_geo2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,GEO,Georgia,6,0,,gp_geo2015,1,['sen'],Grand Prix
269,1198,2015/03/14,2015/03/15,African Open Casablanca 2015,112,Casablanca,,,2015,0,AJU,0,cont_open_mar2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,MAR,Morocco,60,0,,cont_open_mar2015,1,['sen'],African Open
270,1199,2015/03/14,2015/03/15,Pan American Open Montevideo 2015,111,Montevideo,,,2015,0,PJC,0,cont_open_uru2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,URU,Uruguay,114,0,,cont_open_uru2015,1,['sen'],
271,1197,2015/03/07,2015/03/08,Pan American Open Santiago 2015,110,Santiago del Chile,,,2015,0,PJC,0,cont_open_chi2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,CHI,Chile,96,0,,cont_open_chi2015,1,['sen'],
272,1209,2015/03/07,2015/03/08,Senior European Cup Uster 2015,104,Uster - Zurich,,,2015,0,EJU,0,cont_cup_sen_sui2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,SUI,Switzerland,34,0,,cont_cup_sen_sui2015,1,['sen'],Continental Cup
273,1195,2015/02/28,2015/03/01,European Open Warsaw 2015,56,Warsaw,,,2015,0,EJU,0,cont_open_pol2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,POL,Poland,25,0,,cont_open_pol2015,1,['sen'],European Open
274,1196,2015/02/28,2015/02/28,European Open Prague 2015,56,Prague,,,2015,0,EJU,0,cont_open_cze2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,CZE,Czech Republic,32,0,,cont_open_cze2015,1,['sen'],European Open
275,1194,2015/02/20,2015/02/22,Grand Prix Dusseldorf 2015,112,Dusseldorf,,,2015,1,EJU,0,gp_ger2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,GER,Germany,193,0,,gp_ger2015,1,['sen'],Grand Prix
276,1192,2015/02/14,2015/02/15,European Open Rome 2015,56,Rome,,,2015,0,EJU,0,cont_open_ita2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,ITA,Italy,23,0,,cont_open_ita2015,1,['sen'],European Open
277,1193,2015/02/14,2015/02/15,European Open Oberwart 2015,56,Oberwart,,,2015,0,EJU,0,cont_open_aut2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUT,Austria,2,0,,cont_open_aut2015,1,['sen'],European Open
278,1191,2015/02/07,2015/02/08,European Open Sofia 2015,112,Sofia,,,2015,0,EJU,0,cont_open_bul2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,BUL,Bulgaria,29,0,,cont_open_bul2015,1,['sen'],European Open
279,1190,2015/01/17,2015/01/18,African Open Tunis 2015,110,Tunis,,,2015,0,AJU,0,cont_open_tun2015,1683351132,2023-05-06 05:32:12,,1,ijf_official,TUN,Tunisia,18,0,,cont_open_tun2015,1,['sen'],African Open
280,1436,2016/12/09,2016/12/11,37th World Military Judo Championship,0,Uster,,,2016,0,EJU,0,wc_mil2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,SUI,Switzerland,34,0,,wc_mil2016,1,['sen'],Military World Championships
281,1351,2016/12/02,2016/12/04,Grand Slam Tokyo 2016,111,Tokyo,,,2016,1,JUA,0,gs_jpn2016,1683351132,2023-05-06 05:32:12,Asia/Tokyo,1,ijf_official,JPN,Japan,13,0,,gs_jpn2016,1,['sen'],Grand Slam
282,1349,2016/11/18,2016/11/20,Grand Prix Qingdao 2016,110,Qingdao,,,2016,1,JUA,0,gp_chn2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,CHN,People's Republic of China,46,0,,gp_chn2016,1,['sen'],Grand Prix
283,1384,2016/10/29,2016/10/30,Senior European Cup Malaga 2016,0,Malaga,,,2016,0,EJU,0,cont_cup_sen_esp2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESP,Spain,20,0,,cont_cup_sen_esp2016,1,['sen'],Continental Cup
284,1347,2016/10/28,2016/10/30,Grand Slam Abu Dhabi 2016,108,Abu Dhabi,,,2016,1,JUA,0,gs_uae2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,UAE,United Arab Emirates,155,0,,gs_uae2016,1,['sen'],Grand Slam
285,1343,2016/10/15,2016/10/15,European Open Glasgow 2016,108,Glasgow,,,2016,0,EJU,0,cont_open_gbr2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,GBR,Great Britain,26,0,,cont_open_gbr2016,1,['sen'],European Open
286,1425,2016/10/08,2016/10/09,Senior European Cup Belgrade 2016,110,Belgrade,,,2016,0,EJU,0,cont_cup_sen_srb2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,SRB,Serbia,275,0,,cont_cup_sen_srb2016,1,['sen'],Continental Cup
287,1342,2016/10/06,2016/10/08,Grand Prix Tashkent 2016,107,Tashkent,,,2016,1,JUA,0,gp_uzb2016,1683351132,2023-05-06 05:32:12,Asia/Tashkent,1,ijf_official,UZB,Uzbekistan,17,0,,gp_uzb2016,1,['sen'],Grand Prix
288,1383,2016/10/01,2016/10/02,Senior European Cup Tampere 2016,79,Tampere,,,2016,0,EJU,0,cont_cup_sen_fin2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,FIN,Finland,33,0,,cont_cup_sen_fin2016,1,['sen'],Continental Cup
289,1432,2016/10/01,2016/10/02,World Kata Championships,0,Gzira,,,2016,0,EJU,0,wc_kata2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,MLT,Malta,138,0,,wc_kata2016,1,['sen'],Kata Tournament
290,1341,2016/09/23,2016/09/25,Grand Prix Zagreb 2016,112,Zagreb,,,2016,1,EJU,0,gp_cro2016,1683351132,2023-05-06 05:32:12,Europe/Zagreb,1,ijf_official,CRO,Croatia,44,0,,gp_cro2016,1,['sen'],Grand Prix
291,1334,2016/09/10,2016/09/11,European Open Tallinn 2016,110,Tallinn,,,2016,0,EJU,0,cont_open_est2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,EST,Estonia,39,0,,cont_open_est2016,1,['sen'],European Open
292,1435,2016/09/08,2016/09/10,Paralympic Games Rio de Janeiro 2016,0,Rio De Janeiro,,,2016,0,PJC,0,pg_rio2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,BRA,Brazil,49,0,,pg_rio2016,1,['sen'],Paralympic Games
293,1340,2016/09/03,2016/09/04,Asian Open Taipei 2016,99,Taipei,,,2016,0,JUA,0,cont_open_tpe2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,TPE,Chinese Taipei,74,0,,cont_open_tpe2016,1,['sen'],Asian Open
294,1424,2016/08/27,2016/08/28,Senior European Cup Germany 2016,107,Saarbruecken,,,2016,0,EJU,0,cont_cup_sen_ger2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,GER,Germany,193,0,,cont_cup_sen_ger2016,1,['sen'],Continental Cup
295,1339,2016/08/06,2016/08/12,Olympic Games Rio de Janeiro 2016,112,Rio de Janeiro,,,2016,1,PJC,0,oly2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,BRA,Brazil,49,0,,oly2016,1,['sen'],Olympic Games
296,1338,2016/07/16,2016/07/17,Grand Slam Tyumen 2016,107,Tyumen,,,2016,1,EJU,0,gs_rus2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,gs_rus2016,1,['sen'],Grand Slam
297,1381,2016/07/09,2016/07/10,Senior European Cup Bratislava 2016,102,Bratislava,,,2016,0,EJU,0,cont_cup_sen_svk2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,SVK,Slovakia,45,0,,cont_cup_sen_svk2016,1,['sen'],Continental Cup
298,1337,2016/07/02,2016/07/03,Pan American Open El Salvador 2016,61,San Salvador,,,2016,0,PJC,0,cont_open_esa2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESA,El Salvador,112,0,,cont_open_esa2016,1,['sen'],
299,1336,2016/07/01,2016/07/03,Grand Prix Ulaanbaatar 2016,104,Ulaanbaatar,,,2016,1,JUA,0,gp_mgl2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,MGL,Mongolia,61,0,,gp_mgl2016,1,['sen'],Grand Prix
300,1335,2016/06/25,2016/06/26,Grand Prix Budapest 2016,112,Budapest,,,2016,1,EJU,0,gp_hun2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,HUN,Hungary,27,0,,gp_hun2016,1,['sen'],Grand Prix
301,1426,2016/06/11,2016/06/11,Senior European Cup Podcetrtek 2016,112,Podcetrtek,,,2016,0,EJU,0,cont_cup_sen_slo2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,SLO,Slovenia,1,0,,cont_cup_sen_slo2016,1,['sen'],Continental Cup
302,1333,2016/06/04,2016/06/05,European Open Madrid 2016,112,Madrid,,,2016,0,EJU,0,cont_open_esp2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,ESP,Spain,20,0,,cont_open_esp2016,1,['sen'],European Open
303,1332,2016/05/27,2016/05/29,Masters 2016,112,Guadalajara,,,2016,1,PJC,0,masters2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,MEX,Mexico,93,0,,masters2016,1,['sen'],Masters
304,1387,2016/05/21,2016/05/22,Kata European Championships 2016,0,Olbia,,,2016,0,EJU,0,eju_kata2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,ITA,Italy,23,0,,eju_kata2016,1,['sen'],Kata Tournament
305,1368,2016/05/14,2016/05/15,Senior European Cup Orenburg 2016,102,Orenburg,,,2016,0,EJU,0,cont_cup_sen_rus2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,cont_cup_sen_rus2016,1,['sen'],Continental Cup
306,1331,2016/05/13,2016/05/15,Grand Prix Almaty 2016,112,Almaty,,,2016,1,JUA,0,gp_kaz2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,KAZ,Kazakhstan,14,0,,gp_kaz2016,1,['sen'],Grand Prix
307,1330,2016/05/06,2016/05/08,Grand Slam Baku 2016,112,Baku,,,2016,1,EJU,0,gs_aze2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,AZE,Azerbaijan,8,0,,gs_aze2016,1,['sen'],Grand Slam
308,1329,2016/04/29,2016/04/30,Pan American Championships Havana 2016,112,Havana,,,2016,0,PJC,0,pjc_sen2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,CUB,Cuba,48,0,,pjc_sen2016,1,['sen'],
309,1328,2016/04/21,2016/04/24,European Championships Seniors Kazan 2016,112,Kazan,,,2016,0,EJU,0,eju_sen2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,RUS,Russian Federation,7,0,,eju_sen2016,1,['sen'],European Championships
310,1327,2016/04/15,2016/04/17,Asian Championships Senior 2016,112,Tashkent,,,2016,0,JUA,0,jua_sen2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,UZB,Uzbekistan,17,0,,jua_sen2016,1,['sen'],Asian Championships
311,1325,2016/04/08,2016/04/10,African Championships Seniors 2016,127,Tunis,,,2016,0,AJU,0,aju_sen2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,TUN,Tunisia,18,0,,aju_sen2016,1,['sen'],African Championships
312,1326,2016/04/08,2016/04/10,Oceanian Championships Seniors 2016,47,Canberra,,,2016,0,OJU,0,oju_sen2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUS,Australia,56,0,,oju_sen2016,1,['sen'],Oceanian Championships
313,1423,2016/04/08,2016/04/10,African Kata Championships,0,Tunis,,,2016,0,AJU,0,aju_kata2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,TUN,Tunisia,18,0,,aju_kata2016,1,['sen'],Kata Tournament
314,1360,2016/04/02,2016/04/03,Senior European Cup Dubrovnik 2016,110,Dubrovnik,,,2016,0,EJU,0,cont_cup_sen_cro2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,CRO,Croatia,44,0,,cont_cup_sen_cro2016,1,['sen'],Continental Cup
315,1420,2016/04/02,2016/04/02,EJU Kata Tournament Tours 2016,0,Tours,,,2016,0,EJU,0,cont_cup_kata_fra2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,FRA,France,4,0,,cont_cup_kata_fra2016,1,['sen'],Kata Tournament
316,1324,2016/04/01,2016/04/04,Grand Prix Samsun 2016,112,Samsun,,,2016,1,EJU,0,gp_tur2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,TUR,Türkiye,10,0,,gp_tur2016,1,['sen'],Grand Prix
317,1323,2016/03/25,2016/03/27,Grand Prix Tbilisi 2016,112,Tbilisi,,,2016,1,EJU,0,gp_geo2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,GEO,Georgia,6,0,,gp_geo2016,1,['sen'],Grand Prix
318,1322,2016/03/19,2016/03/20,Pan American Open Santiago de Chile 2016,69,Santiago de Chile,,,2016,0,PJC,0,cont_open_chi2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,CHI,Chile,96,0,,cont_open_chi2016,1,['sen'],
319,1359,2016/03/19,2016/03/20,Senior European Cup Sarajevo 2016,112,Sarajevo,,,2016,0,EJU,0,cont_cup_sen_bih2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,BIH,Bosnia and Herzegovina,47,0,,cont_cup_sen_bih2016,1,['sen'],Continental Cup
320,1320,2016/03/12,2016/03/13,African Open Casablanca 2016,106,Casablanca,,,2016,0,AJU,0,cont_open_mar2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,MAR,Morocco,60,0,,cont_open_mar2016,1,['sen'],African Open
321,1321,2016/03/12,2016/03/13,Pan American Open Buenos Aires 2016,112,Buenos Aires,,,2016,0,PJC,0,cont_open_arg2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,ARG,Argentina,77,0,,cont_open_arg2016,1,['sen'],
322,1419,2016/03/12,2016/03/12,EJU Kata Tournament Pordenone 2016,0,Pordenone,,,2016,0,EJU,0,cont_cup_kata_ita2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,ITA,Italy,23,0,,cont_cup_kata_ita2016,1,['sen'],Kata Tournament
323,1319,2016/03/08,2016/03/09,TEST EVENT RIO 2016,0,Rio de Janeiro,,,2016,0,PJC,0,testevent_rio2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,BRA,Brazil,49,0,,testevent_rio2016,1,['sen'],Continental Cup
324,1318,2016/03/05,2016/03/06,Pan American Open Lima 2016,112,Lima,,,2016,0,PJC,0,cont_open_per2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,PER,Peru,113,0,,cont_open_per2016,1,['sen'],
325,1354,2016/03/05,2016/03/06,Senior European Cup Uster - Zürich 2016,103,Uster - Zürich,,,2016,0,EJU,0,cont_cup_sen_sui2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,SUI,Switzerland,34,0,,cont_cup_sen_sui2016,1,['sen'],Continental Cup
326,1316,2016/02/27,2016/02/28,European Open Prague 2016,56,Prague,,,2016,0,EJU,0,cont_open_cze2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,CZE,Czech Republic,32,0,,cont_open_cze2016,1,['sen'],European Open
327,1317,2016/02/27,2016/02/28,European Open Warsaw 2016,56,Warsaw,,,2016,0,EJU,0,cont_open_pol2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,POL,Poland,25,0,,cont_open_pol2016,1,['sen'],European Open
328,1418,2016/02/21,2016/02/21,EJU Kata Tournament Marcel Clause,0,Bruxelles,,,2016,0,EJU,0,cont_cup_kata_bel2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,BEL,Belgium,3,0,,cont_cup_kata_bel2016,1,['sen'],Kata Tournament
329,1315,2016/02/19,2016/02/21,Grand Prix Dusseldorf 2016,113,Dusseldorf,,,2016,1,EJU,0,gp_ger2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,GER,Germany,193,0,,gp_ger2016,1,['sen'],Grand Prix
330,1313,2016/02/13,2016/02/13,European Open Oberwart 2016,56,Oberwart,,,2016,0,EJU,0,cont_open_aut2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,AUT,Austria,2,0,,cont_open_aut2016,1,['sen'],European Open
331,1314,2016/02/13,2016/02/14,European Open Rome 2016,56,Rome,,,2016,0,EJU,0,cont_open_ita2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,ITA,Italy,23,0,,cont_open_ita2016,1,['sen'],European Open
332,1311,2016/02/06,2016/02/07,Grand Slam Paris 2016,112,Paris,,,2016,1,EJU,0,gs_fra2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,FRA,France,4,0,,gs_fra2016,1,['sen'],Grand Slam
333,1309,2016/01/30,2016/01/31,European Open Sofia 2016,112,Sofia,,,2016,0,EJU,0,cont_open_bul2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,BUL,Bulgaria,29,0,,cont_open_bul2016,1,['sen'],European Open
334,1308,2016/01/22,2016/01/24,Grand Prix Havana 2016,112,Havana,,,2016,1,PJC,0,gp_cub2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,CUB,Cuba,48,0,,gp_cub2016,1,['sen'],Grand Prix
335,1307,2016/01/16,2016/01/16,African Open Tunis 2016,112,Tunis,,,2016,0,AJU,0,cont_open_tun2016,1683351132,2023-05-06 05:32:12,,1,ijf_official,TUN,Tunisia,18,0,,cont_open_tun2016,1,['sen'],African Open
336,1653,2017/12/16,2017/12/17,Masters St Petersburg 2017,112,St Petersburg,,,2017,1,EJU,0,mas_rus2017,1683351132,2023-05-06 05:32:12,Europe/Moscow,1,ijf_official,RUS,Russian Federation,7,0,,mas_rus2017,1,['sen'],Masters
337,1524,2017/12/09,2017/12/10,Hong Kong Asian Open 2017,96,Hong Kong,,,2017,0,JUA,0,cont_open_hkg2017,1683351132,2023-05-06 05:32:12,,1,ijf_official,HKG,"Hong Kong, China",131,0,,cont_open_hkg2017,1,['sen'],Asian Open
338,1674,2017/12/07,2017/12/09,XI Juegos Deportivos Centroamericanos NIC2017,0,Managua,,,2017,0,PJC,0,gca_nic2017,1683351132,2023-05-06 05:32:12,,1,ijf_official,NCA,Nicaragua,253,0,,gca_nic2017,1,['sen'],
339,1470,2017/12/02,2017/12/03,Tokyo Grand Slam 2017,112,Tokyo,,,2017,1,JUA,0,gs_jpn2017,1683351132,2023-05-06 05:32:12,Asia/Tokyo,1,ijf_official,JPN,Japan,13,0,,gs_jpn2017,1,['sen'],Grand Slam
340,1528,2017/11/25,2017/11/26,Yaounde African Open 2017,90,Yaounde,,,2017,0,AJU,0,cont_open_cmr2017,1683351132,2023-05-06 05:32:12,,1,ijf_official,CMR,Cameroon,70,0,,cont_open_cmr2017,1,['sen'],African Open
